id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at
918,3BR with backyard access -- Heat  hot water included,"
 Exposed brick
Brand new hardwood floors
Completely renovated kitchen and bathroom
Backyard access
Big, bright windows
Heat and hot water included
No broker`s fee
First month + 1 month security
Pacific St/ Rogers Ave
Call or text Sean
 ",2650,,http://newyork.craigslist.org/brk/abo/4892105194.html,1424840515,2015-02-25 17:20:30.459352,2015-02-25 17:20:30.459352
919,1BR at East 86 by owner. Skylight,"
 1BR apartment with a 24 hour doorman. This is a very secure building
Very sunny living room with large windows from floor to ceiling and a sky-light window as well
There is a nice size window in the bedroom
The kitchen has new appliances
Large closet in the living room
Walk-in closet in the bedroom
Private Roof-Deck for tenants
Laundry on premises
Close to museums &amp; Parks near-by Central Park and Grace Park ( York &amp; 87th). Movie theaters, Bars, Restaurants, Cafes, Barnes &amp; Nobles, Supermarkets, Banks and nice shops.
Walking distance to public transportation.
Available May 2015
View pictures h0775601205ere:
http://sites.google.com/site/sarabdapartments/86th-street
 ",3000,USA-NYM-BYR,http://newyork.craigslist.org/mnh/abo/4869288592.html,1424840790,2015-02-25 17:20:30.683511,2015-02-25 17:20:30.683511
920,Place to Call Home gt; LARGE Apt. with Lofted Area gt; BEST Location,"
 ==============================
THIS CAN BE YOUR NEW HOME!
==============================
========= no brokers fee ==========
So much space!
Elegant marble bath
Kitchen with beautiful colors and appliances
High ceilings
Tons of sunshine
Parquet wood flooring throughout apartment
Laundry - in the bldg
Only one block from L train (Halsey St)!
Building full of creative people! Musicians, painters, and more!
Roof w/ beautiful finish and awesome events
Parks nearby.
Feel free to bring your pet!
===================================
Don`t hesitate to contact us via text-call-email:
Text is preferred
===================================
 ",2550,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4866758328.html,1424840770,2015-02-25 17:20:31.027755,2015-02-25 17:20:31.027755
921,DREAM Apartment  DELIGHTFUL Finish  In-Unit LAUNDRY ,"
................................................ no brokers fee ......................................................................
The most amazing apartment with delightful finish! In-Unit LAUNDRY!
::: Prospect Park area
::: 4 super-spacious bedrooms with large closets
::: exclusive kitchen with advanced stainless steel appliances
::: dishwasher
::: in-unit laundry
::: elegant marble bath
::: warm hardwood floors
::: french door
::: sunny
::: pet friendly
Extremely close to:
::: 2,3,4,5 train at Franklin Av
::: A,C train at Nostrand Av
::: S train at Park Pl
::: Prospect Park
::: Brooklyn Museum
::: Brooklyn Public Library
::: shopping area, restaurants
We are more than happy to answer your questions!
Please feel free to call, text or email:
........................................................................................................
 ",3000,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4902791808.html,1424840995,2015-02-25 17:20:31.324967,2015-02-25 17:20:31.324967
922,Come and Get Me Baby,"
 Okay, We all know how hard it is to find love these days especially on Craigslist. Am I right?
I`m a Sunny suite on the top floor (Two flights up) of a brick townhouse.
I have:
One Junior Bedroom (approx 7`x9`)
A Large Living Room (approx 12`x 14`)
A Large Eat in Kitchen
A Spacious Bathroom
I`m comfortable enough for two! A cosy old soul you can cuddle up with.
What I`m not: I`m NOT a high roller, which means I have:
No Doorman
No Con siege
No Elevator
No Laundry on premises
No Rooftop/Backyard access
No Swimming Pool
No Gym
No On Site Parking ...
Yeah, I`m old but I`ll treat you right. Trust me, I`m faithful and I have all you need.
I`m an old soul who`s been around the block and is truly a diamond in the rough. Make me your own today!
I`m perfectly located!! Bergen Street between 5th Avenue and Flatbush Avenue.
Literally steps away from everything!!
BAM, bars, cafes, restaurants, Prospect Park, all trains imaginable.
Barclays Center 1 block away. Endless possibilities...
My Rent includes Heat and Water. You will be responsible for Electricity and Cooking gas.
Also Needed: One month rent and one month security along with a verifiable source of income.
If you`re easy going and low maintenance I might be the right match for you!
Good Luck with your search :)
 ",1999,USA-NYM-PKS,http://newyork.craigslist.org/brk/abo/4906539061.html,1424839722,2015-02-25 17:20:31.630182,2015-02-25 17:20:31.630182
923,STUDENTS WELCOMEGREAT LAYOUT MARCH 1ST ,"
 large 3 bedrooms&amp;nbsp;
 beautiful apartment perfect deal for sharing. large and open space brand new up date kitchen with s.s appliances&amp;nbsp; great layout.... lots of closet space next to G.J.M.Z. trains for viewing call
 ** 1 MONTH FREE
 location:
 DEKALB AVE AND THROOP AVE
 &amp;nbsp;
 I HAVE APT ALL OVER BROOKLYN
 ",2345,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906517577.html,1424837945,2015-02-25 17:20:31.760285,2015-02-25 17:20:31.760285
924,No brokers fee -- 3BR with backyard,"
 Big, completely renovated 3 bedroom, just 3 blocks from the Kosciuszko St J train station.
Private backyard, central AC, video intercom, dishwasher, big bright windows, hardwood floors, high ceilings.
Lewis Ave/ Kosciuszko St
No utilities included
No broker`s fee
First month + security
Call or text Sean
 ",2500,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4871021355.html,1424840533,2015-02-25 17:20:32.177572,2015-02-25 17:20:32.177572
925,BIG 1-bedroom apt. in OLD FACTORY Building ---- Artist area ----,"
----------------------- 100 by owner! -------------------------
Apt. with:
.. large living area
.. high ceilings
.. appliances in the kitchen
.. marble bath
.. old-manufacture place style
Bldg. with:
.. huge roof space with deluxe wooden finish
.. laundry
.. garden next to the bldg
.. live-in supervisor and monitoring
Also, extremely close to:
.. Halsey St. = L train
.. Irving park
We love pets!
Don`t hesitate to contact us!
TEXT-call-email:
---------------------------------------------------------------------
 ",1850,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4890301395.html,1424840847,2015-02-25 17:20:32.492796,2015-02-25 17:20:32.492796
926,AMAZING TOP DESIGNED APTCENTRAL A/CBRIGHT N SUNNYNO FEE,"
 Beautiful gut redone high end 3 bedroom apt
Apt details
High ceilings
French doors
Brand new kitchen w/ new s/s appliances including Dishwasher
Small living / kitchen combo
Beautiful polished hardwood floors
Top designed new fixtures and appliances
Subway:
A,C Nostrand (7 min walk)
2,3,4,5 (12 min walk)
S line (7 min walk)
Call Joe
 ",2700,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4902133588.html,1424838025,2015-02-25 17:20:32.746979,2015-02-25 17:20:32.746979
927,Brand new 3BR across from U.S. Grant statue in Crown Heights,"
 *18 month lease*
Brand new building
French doors
Completely renovated kitchen and bathrooms
Hardwood floors
Exposed brick
Big closet space
Rogers Ave/ Bergen St
No utilities
First month + 1 month security
Call or text Sean @
 ",3000,,http://newyork.craigslist.org/brk/abo/4903399416.html,1424840485,2015-02-25 17:20:33.099226,2015-02-25 17:20:33.099226
928,1BR in elevator building with close access to G/J/M trains,"
 Big, bright apartment in Williamsburg
Dishwasher
Microwave
Hardwood floors
Excess closet space
Big living room space
Private balcony
Central AC
Video intercom
Elevator in building
Meserole St/ Union Ave
Close access to Broadway G &amp; Hewes St J/M trains
No utilities included
First month + 1 month security
Call/ text Sean
 ",2600,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4892141496.html,1424840522,2015-02-25 17:20:33.321385,2015-02-25 17:20:33.321385
929,Brand new 2BR on St Marks/ Albany,"
 Exposed brick
Microwave
Brand new hardwood floors
Big closet space
Central AC
Laundry in basement
Bike storage
Gym
Full rooftop access
St Marks Ave/ Albany Ave
No utilities included
No broker`s fee
First month + 1 month security
Call/ text Sean @
 ",2200,,http://newyork.craigslist.org/brk/abo/4890788645.html,1424840507,2015-02-25 17:20:33.704656,2015-02-25 17:20:33.704656
930,HUGE TWO BEDROOMSSTUDENTS WELCOME,"
 LUXURY TWO BEDROOMS ~&amp;nbsp;MARCH 1ST&amp;nbsp;~&amp;nbsp;
 STUDENTS WELCOME&amp;nbsp; LARGE KITCHEN WITH STAINLESS STEEL APPLIANCES&amp;nbsp; GRANITE COUNTER TOP PLUS MICROWAVE&amp;nbsp; VERY SUNNY ALL&amp;nbsp;THE&amp;nbsp;PLACE&amp;nbsp;HAVE WINDOWS&amp;nbsp; HIGH CEILING&amp;nbsp; HARDWOOD FLOOR&amp;nbsp; CLOSET AND EXTRA CLOSET&amp;nbsp; W/D IN THE UNIT(HOOK-UP)&amp;nbsp; STEPS TO G.TRAINS&amp;nbsp; OR SHORT WALK TO J,Z,M,TRAINS&amp;nbsp; .................ACT FAST&amp;nbsp; .......BEST DEAL&amp;nbsp; ............. PET FRIENDLY!!!!! GUARANTORS&amp;nbsp;WELCOME&amp;nbsp; CALL OR TEXT&amp;nbsp; SAMM&amp;nbsp; 631-6813-808&amp;nbsp; LOCATION :&amp;nbsp; LEWIS AVE AND LAFAYETTE AVE&amp;nbsp;
 CALL OR TEXT SAM
 ",2395,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906543890.html,1424840137,2015-02-25 17:20:33.831751,2015-02-25 17:20:33.831751
931,Spectacular 1 br apt brand newNo brokers feeClose to G train,"
 MONROE ST &amp;amp; MARCY AVE
 &amp;nbsp;
 Gut renovated 2 br apt
 Hardwood floors, high ceilings
 Roommates welcome (good credit)
 Lots of natural lights
 Modren kitchen with s/s appliances
 Close to (A)(C)(G) trains
 ~~~~No brokeres fee~~~~
 &amp;nbsp;
 TO SCHEDULE A VIEWING CALL OR TEXT ANY TIME
Daniel &amp;nbsp;
 ",1945,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906527749.html,1424838766,2015-02-25 17:20:34.086940,2015-02-25 17:20:34.086940
932,niceee newly renovated apt  move in now,"
 Fabulous 1BR Home!
Hardwood Floors
Beautiful Kitchen Cabinets with Granite Counter Tops&nbsp;
Great Kitchen Appliances
Renovated Bathroom
Great Sunlighted Rooms
NEAR L AND 3 TRAINS
Email/Text Alberta for a quicker response
 ",1250,USA-NYM-ESB,http://newyork.craigslist.org/brk/abo/4906530440.html,1424838993,2015-02-25 17:20:34.357120,2015-02-25 17:20:34.357120
933,---HUGE DUPLEX--3BR-1.5BATH-BACK YARD--FAMILY WELCOME---,"
 perfect for students or roommeates OR FAMILY
 huge duplex - ground floor + back yard 3br + 1.5 bath
 prime&amp;nbsp;bedstuy..........
 new kitchen with stainless steel appliances
 granite counter top
 new bath with modern vanity
 hardwood floor
 short walk to G.J.M.Z. trains
 move in&amp;nbsp; MARCH 1ST.
 pet friendly!!!!!!!!!!!!
 good credit and income welcome .......guarantors welcome
 to schedule a viewing call or text
 location :
 Lafayette Ave and Lewis ave
 I HAVE APT ALL OVER BROOKLYN &amp;nbsp;
 ",2995,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906529633.html,1424838923,2015-02-25 17:20:34.679349,2015-02-25 17:20:34.679349
934,Awesome 2BR Apts AvailableBrand New Build-OutGreat Area PRATT Close,"
 Gorgeous New 2br 1 bath Apt
Located on Spencer Place / Fulton St
1 Block from the C @ Franklin or the A/C @ Nostrand
Close to Pratt excellent for students but also is a close commute to the city especially Downtown(15 mins). Trendy up and coming area has lot of stores, coffee shops and restaurants
Features:
-Great &amp; Spacious Layout
-Brand new Kitchen/ SS appliances
-Gorgeous Bathroom
-High Ceilings
-Brand new Hardwood Floors
-AC/Heater Unit in every room
-Video Intercom system
-Laundry in the Building
-Backyard and Rooftop amazing city views
Proof of Income and Credit Check is Required / Guarantors are Welcome.
1st and Security Only!!!
NO BROKERS FEE!!!!!!
 ",1950,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4888202937.html,1424841563,2015-02-25 17:20:34.786438,2015-02-25 17:20:34.786438
935,2 BEDROOMS AVAILABLE,"
 2 Bedrooms with office, 1 bath, unfurnished apartment for rent in the brownstone near parks
 and subway available from February 28. Laundry room in the building.
 ",2300,,http://newyork.craigslist.org/brk/abo/4906553033.html,1424841177,2015-02-25 17:20:34.985566,2015-02-25 17:20:34.985566
936,Gut Renovated Pre War 3 bed w/ Exposed Brick w/ Yard Franklin Ave,"
 Hardwood Floors Throughout
3 separate bedrooms w/ Windows and Closets
Renovated Kitchen w/ New Appliances
Updated Bathroom w/ Full Tub
Well Kept Pre War Building w/ Live In Super
Excellent Location steps to Trains Bars and Shops at Franklin Ave
For More Info and Viewings Contact
 ",2650,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906531057.html,1424839045,2015-02-25 17:20:35.111657,2015-02-25 17:20:35.111657
937,Prime location 2 br apt high endNo brokers feeShort walk to AC trains,"
 UNDERHILL AVE &amp;amp; DEAN ST
 &amp;nbsp;
 The last apt in the building
 Newly 2 br apt renovated
 Hardwood floors, high ceilings
 Lots of natural lights
 Next to Underhill playground
 Short walk to (A)(C)(2)(3) trains
 ~~~~No brokers fee~~~~
 &amp;nbsp;
 TO SCHEDULE A VIEWING CALL OR TEXT ANY TIME
Daniel &amp;nbsp;
 ",2696,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906543725.html,1424840125,2015-02-25 17:20:35.338817,2015-02-25 17:20:35.338817
938,1BR, 1 block from Union St R train,"
 Prime Park Slope location
Exposed brick
Brand new Hardwood floors
Big, bright windows
High ceilings
Sackett St/ 4th Ave
No utilities included
First month + 1.5 months security
Call or text Sean @
 ",2395,USA-NYM-PKS,http://newyork.craigslist.org/brk/abo/4892095040.html,1424840492,2015-02-25 17:20:35.527951,2015-02-25 17:20:35.527951
939,EXCELLENT 1.5 BRBACKYARDSPACIOUS AND SUNNYGREAT AREA,"
 AWESOME HIGH END 1 BR WITH OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Appliances======Shiny Hardwood floors throughout the whole apartment======Spacious comfy Living room with lots of Sunlight======BACKYARD======Large Bedroom Office space with Windows and closets======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromats, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL
--------------------------------
HARRY22FEBRUARY2015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4903198159.html,1424842790,2015-02-25 17:20:35.637028,2015-02-25 17:20:35.637028
940,FANTASTIC 2BRCENTRAL H/ACSUPER HIGH CEILINGHUGE LIVING AREA,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
--------------------------------
HARRY22FEBRUARY2015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4903162988.html,1424842793,2015-02-25 17:20:35.876199,2015-02-25 17:20:35.876199
941,ADORABLE LOVELY 2 BRLARGE PLACECENTRAL H/ACBRICK WALLLOOK,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
--------------------------------
HARRY22FEBRUARY2015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4903225966.html,1424842868,2015-02-25 17:20:36.021302,2015-02-25 17:20:36.021302
942,AMAZING 1.5BRMODERN KITCHEN W/ SS APPLSBACKYARDHUGE BEDROOM,"
 AWESOME HIGH END 1 BR WITH OFFICE SPACE IN CLINTON HILL
======Modern Kitchen with Appliances======Shiny Hardwood floors throughout the whole apartment======Spacious comfy Living room with lots of Sunlight======BACKYARD======Large Bedroom Office space with Windows and closets======Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromats, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL
--------------------------------
HARRY22FEBRUARY2015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4903166959.html,1424842791,2015-02-25 17:20:36.241459,2015-02-25 17:20:36.241459
943,---OLD LAYOUT--HHW INCLUDED--CREDITINCOME--,"
-GORGEOUS 1BR APT -(( OLD LAYOUT ))- GROUND FLOOR - MARCH 15TH
-HEAT &amp;amp; HOT WATER INCLUDED-
-----------------------------------------------------------------------------------------------------------
SPACIOUS APT
HARDWOOD FLOORS
LOTS OF NATURAL LIGHT
KING SIZE BEDROOMS&amp;nbsp;
KITCHEN&amp;nbsp;
Marble bathroom
Great location Hardwood floors!!!
Close to the G. trains
Hurry up!!!
Pets friendly
EASY APPROVAL&amp;nbsp;
-----((( NEED TO HAVE GOOD CREDIT&amp;amp;INCOME )))----&amp;nbsp;
CALL \ TEXT ANYTIME
LOCATION :
VERNON&amp;nbsp;AVE &amp;amp; TOMPKINS AVE &amp;nbsp;
 THE BEST IN BROOKLYN
 &amp;nbsp;
 ",1645,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906546054.html,1424840329,2015-02-25 17:20:36.508649,2015-02-25 17:20:36.508649
944,Ideal Apartment Spacious Updated 2 Bed In Awesome Location,"
 Beautiful two bed room, two bathroom condominium available for rent. Easy to shopping, restaurants and transport options. Lots of closet space in your two master bedrooms. Updated kitchen and bathrooms. All your partitions have fresh paint and the flooring is up-to-date too. This part unit has windows in all your rooms that let in lots of natural light. Enjoy the open living space that allows an ideal living atmosphere. The bedrooms do not share a wall and feature private bathrooms. Washer &amp; dryer supplied in the laundry room. Short or long term lease options available. Please contact to schedule a viewing.
 ",1590,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906545484.html,1424840279,2015-02-25 17:20:36.630735,2015-02-25 17:20:36.630735
945,NEWLY RENOVATED SUNNY 3BR DUPLEX APT2BATHW/D HOOKUPSG.J.MZBACK YARD,"
 LEWIS AVE - LAFAYETTE AVE
 Newly renovated amazing 3 bedrooms duplex apartment With&amp;nbsp;2 full&amp;nbsp;bath and&amp;nbsp;private back yard!
 Brand new kitchen with s.s appliances Microwave and a dish washer Very sunny! a lots of natural lights Hardwood floor Marble bathroom with deep soak in tub Very spacious living room Washer and dryer hookups Great closet space Pets friendly
 * Good Credit&amp;nbsp; / Guarantors Welcome *
 Great area! Right near shops, parks, coffee shops, school, delis and much more! Very close to the G.J.M &amp;amp; Z train
 For viewing please call or text anytime,
 Mia
 CALL TODAY! NO FEE elit habitant
 ",3000,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906557307.html,1424841394,2015-02-25 17:20:36.870907,2015-02-25 17:20:36.870907
946,HIGH END 2BRCENTRAL H/ACHIGH CEILINGCOMFY LIVING AREA,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
--------------------------------
HARRY22FEBRUARY2015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4903194372.html,1424842787,2015-02-25 17:20:37.126087,2015-02-25 17:20:37.126087
947,NEWLY RENOVATED HUGE STUDIO APT H/H WATER INC. RIGHT NEAR PROSPECT PARK,"
 Washington Ave - Montgomery St
 Beautiful Huge Studio Apartment Heat And Hot Water Is Included!
 Brand New Kitchen With S.s Appliances: Microwave And A Dish Washer Hardwood Floor Very Spacious Living Room Great Closet Space Very Sunny! A Lots Of Natural Lights Marble Bathroom Pets Friendly
 Great Area! Right Near Prospect Park! Restaurants, Bars, Coffee Shops, School, Delis And Much More!
 Very Close To The Q 2 &amp;amp; 5 Train
 For Viewing Please Call Or Text Anytime,
 Mia
 CALL TODAY! NO FEE et
 ",2049,,http://newyork.craigslist.org/brk/abo/4906551255.html,1424840806,2015-02-25 17:20:37.240167,2015-02-25 17:20:37.240167
948,Spectacular 3br apt duplex back yardNo feeLJ trains,"
 MOFFAT ST &amp;amp; BUSHWICK AVE
 &amp;nbsp;
 Huge 3 br apt duplex high end
 Perfect for roommates
 Modern kitchen s/s appliances
 Lots of specious, private back yard
 Pets friendly welcome
 Good credit / income
 ~~~~No brokers fee~~~~
 Short walk to (L)(J) trains
 &amp;nbsp;
 TO SCHEDULE A VIEWING CALL OR TEXT ANY TIME
Daniel
 &amp;nbsp;
 ",2795,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906551199.html,1424840802,2015-02-25 17:20:37.445313,2015-02-25 17:20:37.445313
949,ASTOUNDING 2BRHIGH END KITCHENHIGH CEILINGCENTRAL H/AC,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;*&amp;#9829;
HARRYFEB022015POSTING
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/aiv/4874586238.html,1424842905,2015-02-25 17:20:37.670474,2015-02-25 17:20:37.670474
950,PRATT - APTDUPLEX GYMYOGALAUNDRYROOF TOP- NO FEE,"
 BEAUTIFUL DUPLEX APT 2 BR
all welcome
AVAILABLE NOW or Mar 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours
bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
THE PRICE..... 2br $2550
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
LONGUINHO
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4884732754.html,1424843235,2015-02-25 17:20:37.801567,2015-02-25 17:20:37.801567
951,WOW LUXURIOUS NEW 4BRW/ HUGE LIVING AREA2BASUNNY AREA,"
 BEAUTIFUL NEW 4 BEDROOM APARTMENT CLOSE TO THE ""L"" TRAIN AT WILSON STOP
Nice Kitchen with Appliances
Enormous Living With Abundant Sunlight
4 Spacious Bedrooms with windows and closets
Shiny Hardwood floors Throughout the whole apartment
2 Fully tiled Bathroom.
THIS PLACE IS AN AWESOME DEAL AND WON`T LAST LONG!!!
FOR A VIEWING CALL MARK AT
SCHAEFER WILSON
MARKFEB172015ADS
 ",2700,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895639159.html,1424843143,2015-02-25 17:20:38.020727,2015-02-25 17:20:38.020727
952,AMAZING 2 BRGORGEOUS KITCHENCOMFY LIVING AREAMODERN BATHLOOK,"
 BEAUTIFUL LUXURIOUS 2 BEDROOM APARTMENT
GORGEOUS KITCHEN WITH STAINLESS STEEL APPLIANCES
2 ENORMOUS BEDROOMS WITH WINDOWS AND CLOSETS
SPACIOUS COMFY LIVING AREA
MODERN BATHROOM
SHINY HARDWOOD FLOORS
CLOSE TO THE ""JZ"" AT GATES STOP AND THE ""LM"" AT MYRTLE WYCKOFF STOP
NO BROKER FEE!!!
FOR A VIEWING CALL HARRY AT 3-4-7--4-3-3--5-1-5-5
CENTRAL AVE LINDEN ST
 ",1900,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895597711.html,1424843166,2015-02-25 17:20:38.150815,2015-02-25 17:20:38.150815
953,AWESOME 2 BRLARGE COMFY LIVING AREAMODERN BATHGREAT KITCHEN,"
 BEAUTIFUL LUXURIOUS 2 BEDROOM APARTMENT
GORGEOUS KITCHEN WITH STAINLESS STEEL APPLIANCES
2 ENORMOUS BEDROOMS WITH WINDOWS AND CLOSETS
SPACIOUS COMFY LIVING AREA
MODERN BATHROOM
SHINY HARDWOOD FLOORS
CLOSE TO THE ""JZ"" AT GATES STOP AND THE ""LM"" AT MYRTLE WYCKOFF STOP
NO BROKER FEE!!!
FOR A VIEWING CALL HARRY AT 3-4-7--4-3-3--5-1-5-5
CENTRAL AVE LINDEN ST
HARRYFEB172015ADS
 ",1900,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895693235.html,1424843136,2015-02-25 17:20:38.375975,2015-02-25 17:20:38.375975
954,WONDROUS 2BRCENTRAL H/ACSUPER HIGH CEILINGLARGE LIVING AREA,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
HARRYFEB172015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4895624994.html,1424843144,2015-02-25 17:20:38.601135,2015-02-25 17:20:38.601135
955,NO FEEARTISTIC APTSBEST VIEW TO MANHATTANGYMYOGALAUNDRYTERRACE,"
 BEAUTIFUL APT 2 BR WITH TERRACE AND BEST VIEW TO MANHATTAN
all welcome
AVAILABLE APRIL 1
wooden floor
unique design and size
ENOUGH SPACE TO LIVE AND WORK
High quality brand new modern kitchen and bathroom (fridge, oven, dishwasher, microwave, tub)
plant your carrots and tomatoes on the roof top or just relax with an amazing view of Manhattan...
24 hours bike parking/
laundry
gym
movie theater
lounge area with pool table, library, fireplace.
THE PRICES $ 2550
cats and dogs are welcome
Close to the G train and 3 stops from Atlantic Avenue (4,5,2,3,N,R,Q,B,D trains)
This place is for you
Come and enjoy
NO BROKER FEE
Longuinho
 ",2550,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4900008077.html,1424843262,2015-02-25 17:20:38.718218,2015-02-25 17:20:38.718218
